   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0, 152,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   2,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   1
   1,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   3,   0, 138,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   0,   2,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   3
   0,   0,   0,   0,   2,   1,   1,   0,   0,   1,   0,   0,   2,   1,   0, 140,   1,   1,   0,   0,   0,   0,   1,   0,   2,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   1,   0,   1,   0,   0,   0,   2,   0,   0,   0,   0,   2,   0,   0,   1
   2,   1,   2,   0,   1,   1,   1,   0,   0,   1,   1,   0,   2,   3,   0,   1, 120,   2,   0,   0,   1,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0,   3,   2,   0,   0,   2,   0,   1,   2,   0,   0,   2,   2,   1,   1,   0,   0,   1,   1,   0,   0
   1,   0,   0,   0,   1,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   1, 135,   0,   1,   0,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   1,   0,   0,   0
   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0, 155,   0,   2,   0,   0,   0,   0,   0,   0,   1,   3,   1,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   2,   0,   1,   0,   0,   0,   0
   1,   0,   0,   0,   3,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0, 151,   0,   1,   0,   0,   3,   1,   0,   0,   0,   3,   0,   4,   0,   0,   3,   2,   0,   1,   0,   1,   0,   0,   0,   1,   0,   3,   0,   1,   0,   0,   5
   0,   0,   0,   0,   2,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   1,   2,   1,   0, 153,   0,   1,   0,   1,   1,   0,   0,   0,   0,   0,   4,   0,   0,   1,   0,   0,   0,   4,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   3
   0,   0,   0,   1,   1,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1, 148,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   2,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1
   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   1,   1, 130,   0,   1,   0,   1,   0,   0,   0,   0,   1,   0,   7,   0,   0,   0,   0,   0,   0,   2,   1,   1,   0,   0,   0,   0,   0,   3,   0,   0
   0,   0,   0,   0,   1,   0,   0,   0,   3,   1,   0,   0,   0,   1,   0,   0,   0,   4,   0,   0,   0,   0,   1, 144,   1,   1,   0,   0,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   2,   0,   0,   0,   1,   2,   0,   0,   1
   1,   0,   0,   1,   1,   0,   0,   0,   0,   1,   0,   0,   3,   1,   0,   6,   0,   2,   0,   0,   0,   1,   3,   0, 135,   0,   0,   2,   0,   0,   2,   2,   0,   0,   1,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   0,   3,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0, 124,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   2,   1,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0
   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0,   0,   0,   2,   5,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0, 139,   0,   0,   0,   1,   0,   1,   2,   0,   1,   0,   3,   0,   0,   1,   0,   2,   1,   0,   0,   0,   0,   0,   0,   0
   0,   1,   1,   1,   9,   1,   0,   0,   2,   1,   2,   0,   1,   1,   0,   0,   1,   0,   2,   1,   0,   0,   0,   1,   1,   0,   0, 115,   0,   0,   0,   3,   1,   0,   1,   0,   0,   0,   0,   0,   0,   1,   2,   3,   0,   2,   1,   0,   0,   1,   3
   0,   0,   1,   1,   1,   1,   2,   0,   2,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   0,   6,   0,   0,   0,   0,   0,   0,   0, 138,   0,   0,   1,   0,   0,   2,   0,   0,   0,   1,   0,   0,   0,   1,   0,   2,   1,   0,   0,   0,   0,   0
   0,   0,   1,   0,   3,   0,   0,   0,   2,   1,   0,   0,   2,   0,   0,   1,   0,   0,   0,   2,   1,   1,   0,   0,   0,   0,   0,   1,   0, 120,   0,   7,   0,   0,   0,   0,   0,   1,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   2
   0,   0,   1,   0,   3,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 145,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1
   2,   0,   0,   0,  11,   1,   0,   0,   0,   3,   0,   0,   2,   1,   0,   1,   0,   0,   0,   1,   0,   1,   0,   0,   1,   0,   0,   0,   1,   7,   0, 112,   0,   0,   1,   1,   0,   2,   0,   2,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   8
   0,   0,   2,   0,   3,   0,   0,   0,   1,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 152,   0,   0,   0,   0,   0,   0,   1,   1,   2,   0,   0,   0,   1,   0,   0,   0,   0,   0
   1,   0,   0,   0,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0, 134,   0,   0,   0,   0,   0,   1,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0,   0
   0,   1,   0,   0,   2,   0,   0,   0,   1,   0,   0,   0,   2,   1,   0,   0,   1,   1,   0,   1,   0,   1,   0,   0,   1,   1,   1,   0,   0,   1,   0,   5,   0,   0, 120,   1,   0,   3,   0,   1,   1,   0,   0,   1,   1,   1,   1,   0,   0,   0,   4
   0,   0,   1,   0,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   0,   0,   1,   0,   0,   0,   1,   0,   0,   0, 154,   0,   1,   0,   0,   0,   0,   3,   1,   1,   0,   0,   0,   0,   0,   2
   0,   0,   1,   1,   1,   0,   0,   1,   0,   1,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   0,   2,   0, 135,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0
   0,   1,   0,   0,   1,   0,   1,   1,   0,   1,   0,   0,   1,   2,   0,   1,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   2,   0,   0,   1,   0,   0, 144,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   0,   0,   3
   0,   0,   0,   0,   0,   0,   5,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   4,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   3,   0,   0,   0,   1,   0,   0, 138,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   2
   0,   0,   1,   0,   0,   0,   0,   0,   2,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   1,   0,   0,   0,   0,   0,   1,   0,   3,   0,   0,   0,   0,   2,   0, 157,   0,   2,   0,   0,   0,   1,   0,   0,   0,   0,   0
   0,   0,   1,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   2,   0,   1,   1,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   0,   0,   0, 152,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0
   1,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   2,   0,   0,   0,   3,   0,   0,   0,   0,   0,   4,   1,   0,   0,   1,   0,   0,   0,   0,   0,   1,   1,   1,   0,   1,   0,   0,   0,   1, 129,   1,   0,   0,   1,   1,   0,   0,   0,   0
   0,   0,   2,   0,   2,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   0,   1,   0,   1,   0,   0,   0,   1,   0,   0,   1,   3,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0, 136,   1,   0,   0,   1,   0,   1,   0,   1
   0,   0,   1,   0,   3,   1,   0,   0,   1,   0,   1,   2,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   0,   1,   2,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1, 133,   0,   1,   1,   0,   0,   0,   1
   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0,   3,   0,   0,   1,   0,   0,   0,   0,   1,   1,   2,   0,   0,   0,   0,   0, 145,   0,   0,   0,   1,   0,   1
   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   3,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   2,   1,   0,   0,   0,   0,   2,   0,   1,   0,   1,   0,   0,   0, 126,   0,   0,   0,   0,   1
   0,   0,   0,   0,   3,   0,   1,   0,   1,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0,   2,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   2,   0,   0,   0,   0,   0,   1,   0,   0,   1, 132,   0,   0,   1,   5
   1,   0,   0,   1,   4,   0,   0,   0,   1,   0,   0,   0,   1,   0,   0,   2,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   2,   3,   0,   2,   1,   0,   2,   0,   1,   0,   0,   0,   0,   0,   5,   2, 128,   1,   0,   1
   0,   0,   0,   0,   2,   0,   0,   1,   0,   1,   0,   0,   8,   0,   0,   1,   0,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   0,   0,   1,   0,   1,   1,   0,   1,   0,   0,   0,   1,   0,   0,   1,   0,   1,   0,   1,   1,   0, 149,   0,   2
   0,   1,   1,   1,   1,   6,   1,   0,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0, 116,   1
   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   0,   0,   0, 162
